"material_id","status","location"
"1632","5","5180"
"8159","4","927"
"9811","1","11560"
"1237","2","51677"
"3420","1","200"
"3263","3","8419"
"6265","5","93960"
"1679","4","85809"
"7027","2","918"
"5865","2","5759"
"5110","3","482"
"9890","4","21960"
"4835","4","72440"
"9652","3","79140"
"8262","5","19944"
"497","4","25838"
"6808","1","8684"
"2025","1","526"
"9827","2","1867"
"7788","3","37478"
"618","3","914"
"5344","2","26181"
"8557","1","3967"
"352","5","37734"
"5888","1","87091"
"746","4","7207"
"9758","5","2484"
"4182","4","7550"
"7226","5","97869"
"6681","3","1514"
"1176","2","15595"
"4292","1","44261"
"5709","1","73115"
"8710","4","15888"
"8401","5","1824"
"156","5","40037"
"9670","3","104"
"6677","5","4932"
"5638","1","3888"
"5739","5","432"
"9752","1","9232"
"6089","1","49892"
"4736","5","317"
"8942","4","60330"
"988","5","17305"
"6941","4","7552"
"1233","1","50706"
"8917","2","58228"
"3252","5","9636"
"9949","2","279"
"6904","4","4962"
"3946","3","645"
"7006","2","66066"
"3398","4","972"
"6647","2","70584"
"7321","4","4916"
"961","1","8156"
"6067","3","92983"
"4195","5","4633"
"4120","3","631"
"9029","2","9455"
"8128","2","116"
"2997","3","87930"
"7776","4","7465"
"1973","1","31554"
"4272","3","579"
"5629","1","6116"
"8806","4","724"
"1373","5","19327"
"2410","3","6833"
"787","1","43978"
"9225","1","741"
"5147","5","290"
"7113","1","729"
"6173","3","4817"
"1528","5","71465"
"8661","1","6993"
"6424","2","5526"
"5941","3","928"
"5891","1","29965"
"4529","5","559"
"5733","1","3354"
"7653","1","4878"
"2823","5","199"
"431","3","4964"
"5255","1","92132"
"9712","4","17270"
"3595","1","5590"
"9848","4","5805"
"5801","2","44830"
"8791","1","7274"
"7213","2","77391"
"801","3","22902"
"9782","4","4770"
"9050","2","3598"
"8532","4","966"
"509","2","584"
"7973","1","4018"
"197","5","27632"
"805","5","815"
"2024","3","48165"
"964","5","5775"
"9468","5","82031"
"1254","4","867"
"7828","3","373"
"2508","1","66244"
"6540","5","274"
"172","2","237"
"7630","4","820"
"9205","1","62786"
"9915","5","46209"
"2328","4","6979"
"320","4","39604"
"5711","1","68565"
"3988","4","170"
"4518","3","6752"
"515","2","34727"
"3740","3","97507"
"1187","3","22361"
"1813","5","13508"
"7217","2","70936"
"6346","5","430"
"9622","5","71413"
"582","1","5574"
"374","1","7150"
"4206","5","8157"
"9165","4","67705"
"7477","2","21292"
"1962","3","866"
"2859","4","45621"
"3689","5","584"
"479","1","363"
"6805","3","3587"
"1384","4","671"
"3913","3","8672"
"8122","2","604"
"2397","5","18291"
"7559","3","241"
"9966","5","224"
"6344","1","51294"
"5172","1","20050"
"8868","1","148"
"9217","3","568"
"3503","3","845"
"9867","2","74290"
"8855","2","94436"
"5919","3","19685"
"5922","3","254"
"7466","4","61995"
"702","4","2689"
"7425","1","9591"
"9468","4","743"
"7581","5","711"
"1936","2","533"
"4307","5","496"
"2108","3","99227"
"9099","5","1863"
"2975","1","794"
"7152","1","57152"
"8701","3","3569"
"2355","2","456"
"4717","5","46267"
"8987","4","7106"
"3031","1","7444"
"9222","2","181"
"5171","4","77998"
"2644","5","394"
"8599","3","7952"
"8021","5","4239"
"9287","1","3377"
"8064","5","4599"
"5026","1","78164"
"935","4","941"
"2352","3","872"
"5602","5","57580"
"5909","4","6500"
"4024","2","24453"
"6854","2","216"
"8087","4","685"
"7597","2","359"
"8681","4","819"
"5446","1","2153"
"7075","4","129"
"2282","4","9363"
"8857","2","400"
"4147","5","51652"
"3783","5","37301"
"3762","4","931"
"851","4","793"
"4690","1","49010"
"4195","3","2092"
"9828","5","63836"
"3816","4","964"
"6004","3","68435"
"605","3","15032"
"158","5","6034"
"1404","2","28907"
"7219","1","51034"
"3071","1","8165"
"2122","3","313"
"1440","3","9360"
"3144","1","90474"
"6022","1","756"
"1950","5","48409"
"4941","1","233"
"1678","2","35890"
"6433","1","5313"
"6879","2","7818"
"4516","2","204"
"3619","5","387"
"7586","2","295"
"9520","2","66115"
"2443","3","820"
"1204","1","3077"
"3522","1","2970"
"1151","2","9211"
"3701","4","2085"
"4442","1","797"
"7066","4","85370"
"925","4","813"
"8106","4","37061"
"7382","2","50910"
"465","3","64092"
"9929","1","9570"
"9144","3","112"
"5045","3","20137"
"1437","1","2846"
"5527","3","5346"
"3123","4","239"
"8736","3","80841"
"7547","5","996"
"7213","4","4842"
"9389","1","876"
"8297","3","8718"
"9421","3","96664"
"4858","4","249"
"2938","3","11538"
"8057","5","29158"
"7385","2","325"
"8937","5","510"
"1418","1","970"
"5316","2","5761"
"2103","5","48257"
"599","5","3848"
"3380","1","378"
"3364","1","998"
"7787","2","61586"
"3226","2","817"
"5717","1","94741"
"6935","3","52413"
"8989","5","795"
"9691","1","9888"
"9848","4","15113"
"9192","1","759"
"2477","4","144"
"7405","4","8811"
"558","1","662"
"9007","4","30603"
"7478","4","23016"
"797","1","414"
"2124","3","1784"
"8855","5","58537"
"8206","3","368"
"223","5","142"
"3190","5","753"
"5822","1","621"
"2729","1","9080"
"6909","4","477"
"6073","2","2159"
"5964","1","796"
"4694","4","71548"
"8897","1","151"
"1966","4","533"
"2452","2","23869"
"2058","5","14540"
"1600","4","95549"
"3471","3","651"
"9683","1","43888"
"6882","1","9833"
"6148","3","72008"
"9065","3","1983"
"7121","5","1751"
"830","1","6626"
"2078","3","4449"
"9108","2","94009"
"3514","1","337"
"19","4","307"
"3631","1","66865"
"3361","4","2179"
"4831","3","134"
"6180","2","1492"
"1647","4","812"
"8583","5","5153"
"9131","3","71796"
"1685","2","923"
"4892","1","418"
"542","3","981"
"7978","5","422"
"3939","3","7035"
"1992","3","8607"
"7770","2","888"
"8910","2","63651"
"6209","5","507"
"7096","3","2588"
"7635","5","29368"
"4054","5","906"
"176","4","950"
"8494","3","1710"
"2498","5","5159"
"8174","5","6816"
"3698","1","55233"
"7499","1","6641"
"6653","3","8508"
"5423","3","950"
"4390","3","1448"
"4751","3","834"
"2512","5","8494"
"307","3","932"
"2908","1","4320"
"8926","3","8989"
"1017","4","3090"
"445","1","1018"
"6384","4","8338"
"6556","4","2275"
"8521","1","3331"
"75","3","63003"
"2641","1","55332"
"8570","2","2287"
"5030","1","94709"
"204","3","98148"
"8607","3","30830"
"3359","2","3951"
"5665","4","82676"
"918","3","55070"
"3341","4","84443"
"6354","4","266"
"1212","1","77604"
"772","4","117"
"7837","2","94214"
"5683","2","11293"
"707","2","825"
"2751","3","218"
"3263","2","1299"
"2995","3","5015"
"8107","2","714"
"6677","5","78615"
"6367","1","92004"
"5043","3","6867"
"3025","5","62274"
"7759","1","203"
"722","2","213"
"6089","5","78992"
"6019","4","64470"
"989","2","45678"
"5213","1","473"
"7517","4","14782"
"6025","5","1633"
"4203","4","315"
"1549","4","378"
"7136","1","2632"
"6556","1","5294"
"7222","1","891"
"4339","2","1888"
"3955","5","4958"
"7670","5","9828"
"3005","5","8704"
"2109","2","209"
"6334","2","677"
"8561","2","22962"
"4942","4","307"
"4622","2","668"
"8354","3","675"
"2488","4","14327"
"7332","5","17427"
"7731","1","30578"
"1480","2","663"
"886","5","3462"
"2033","3","9972"
"1873","1","59601"
"4800","2","828"
"9506","5","11723"
"2952","1","389"
"2746","4","73788"
"7772","1","59293"
"8765","4","723"
"2477","3","5157"
"6033","4","62615"
"2829","3","3755"
"1632","3","442"
"8147","2","4529"
"6691","4","63693"
"3752","1","854"
"3521","1","28392"
"6350","3","153"
"2258","3","477"
"3877","3","674"
"3046","2","65796"
"8742","5","797"
"2882","4","5610"
"7253","1","721"
"9393","4","23827"
"8492","2","3836"
"4747","1","366"
"1598","1","8289"
"1025","5","5111"
"7915","3","225"
"9437","2","915"
"2957","4","89793"
"9943","5","33529"
"2633","5","7073"
"9861","4","17070"
"2287","2","3457"
"1067","5","38339"
"5731","5","172"
"6342","3","6871"
"4570","3","8333"
"8376","3","705"
"8842","5","370"
"6338","3","8147"
"9907","3","53653"
"6800","3","53506"
"2543","5","1994"
"9183","1","726"
"7548","5","8639"
"281","3","90702"
"5857","1","4891"
"4456","2","6642"
"2186","4","80396"
"4679","3","5092"
"9525","1","9704"
"5138","4","9058"
"215","5","25133"
"3735","1","18848"
"5710","3","11612"
"7583","5","1390"
"4353","4","5951"
"7294","1","5775"
"6307","3","149"
"5660","4","59811"
"2737","2","302"
"8213","4","33255"
"4977","2","178"
"5371","4","9912"
"6203","3","6665"
"4280","4","726"
"3727","4","836"
"4107","2","22645"
"1297","1","5313"
"6261","5","935"
"2054","3","2739"
"1866","2","871"
"125","2","8938"
"5241","3","451"
"5167","1","772"
"7694","1","1729"
"2066","2","54239"
"5856","5","54109"
"9110","1","47175"
"4463","2","122"
"1601","5","83261"
"2301","5","95979"
"7849","5","2717"
"5781","2","59271"
"1383","5","23983"
"4904","4","293"
"2176","1","80028"
"6916","2","2779"
"4628","1","3953"
"9524","5","76375"
"9948","3","13518"
"1141","4","9327"
"9701","1","5443"
"7647","5","3506"
"2703","4","310"
"7626","3","67742"
"546","4","227"
"2015","1","85588"
"9962","2","1721"
"5943","4","9714"
"2314","1","5098"
"6628","4","564"
"876","5","6326"
"4138","2","46777"
"2540","4","31898"
"2743","5","68493"
"4559","1","1229"
"613","5","92813"
"5422","5","746"
"7168","1","161"
"7920","4","244"
"2287","3","378"
"4061","1","32603"
"8888","3","120"
"4845","4","4262"
"7001","5","1251"
"8691","3","57646"
"4916","2","476"
"5994","1","56076"
"3451","4","1645"
"6983","5","7822"
"2232","1","3791"
"2115","2","7059"
"8117","2","7126"
"4423","4","845"
"2640","3","3439"
"761","4","58032"
"5261","1","6909"
"669","4","5731"
"5935","2","505"
"507","3","309"
"1000","3","8063"
"6057","4","7068"
"9767","5","9778"
"967","1","687"
"776","2","43007"
"8644","5","7718"
"2469","4","96610"
"537","4","906"
"2540","4","6580"
"6235","5","5082"
"1805","5","2602"
"7641","2","70205"
"2162","3","5861"
"1827","5","5317"
"7240","4","611"
"2962","4","213"
"9191","4","7616"
"1368","2","4163"
"9154","2","301"
"9991","2","314"
"8853","2","371"
"729","5","293"
"3809","4","9466"
"1465","1","99827"
"1911","2","175"
"5051","5","7624"
"5450","2","823"
"7745","2","2690"
"5493","5","817"
"2753","5","3992"
"8800","5","58266"
"7647","4","11010"
"3296","5","229"
"1553","1","400"
"9500","1","1429"
"1229","3","49828"
"2019","2","508"
"5454","4","43953"
"6541","5","48659"
"6555","4","77975"
"5006","5","22286"
"1247","4","22431"
"8757","4","39770"
"9495","2","6281"
"6520","1","4507"
"1598","3","368"
"8211","4","2333"
"3788","2","97374"
"736","3","48782"
"1645","3","559"
"12","5","37117"
"7030","3","67801"
"1092","1","3073"
"4654","3","360"
"2056","3","61453"
"887","1","40326"
"9280","4","56640"
"9492","5","1847"
"9810","4","9880"
"5537","4","52366"
"8034","1","977"
"9095","2","87434"
"2157","2","50093"
"7036","4","9360"
"3048","2","76775"
"4647","4","6878"
"8090","4","368"
"1044","4","79945"
"7395","1","134"
"8007","5","3455"
"5468","5","52484"
"9788","5","505"
"3139","1","2066"
"2940","1","8366"
"7323","1","299"
"7572","5","892"
"4004","2","4805"
"8759","5","39296"
"6919","2","654"
"4836","3","665"
"4027","5","76612"
"1181","1","318"
"1569","5","801"
"2408","5","1052"
"4626","3","78832"
"2458","1","324"
"8990","2","915"
"4988","3","44335"
"4663","1","47921"
"5211","4","6689"
"2137","2","726"
"596","4","4199"
"3328","3","54531"
"8807","4","857"
"9658","1","28562"
"8154","2","413"
"2066","3","920"
"7200","3","248"
"6951","5","931"
"494","4","35003"
"7707","3","6443"
"9320","4","1630"
"1080","3","25442"
"3918","4","4395"
"8274","1","9521"
"4905","2","1114"
"7449","2","4016"
"5103","5","64453"
"5452","3","3411"
"772","5","53460"
"2990","2","96633"
"2334","1","13626"
"2920","1","321"
"9772","4","17396"
"5172","4","8283"
"5463","3","813"
"4596","3","2787"
"3368","2","6579"
"3340","1","3261"
"5781","2","422"
"2091","1","23546"
"3495","3","524"
"7536","4","392"
"796","3","7353"
"8465","5","895"
"975","1","570"
"9198","2","13249"
"3667","1","2578"
"9831","4","9525"
"2863","4","2702"
"6724","1","9594"
"6636","1","94878"
"1708","3","5283"
"4136","2","1569"
"8576","4","2532"
"4761","5","2548"
"8265","2","1971"
"997","1","525"
"8328","3","7020"
"9720","2","175"
"8803","3","68798"
"9082","3","278"
"8870","4","43426"
"7569","3","59150"
"4457","4","669"
"826","4","40756"
"7865","4","65585"
"4089","2","15476"
"2780","3","75022"
"3370","4","1959"
"784","5","5453"
"5423","4","86459"
"9181","4","514"
"4330","3","5108"
"5169","2","25165"
"8787","2","842"
"8651","2","8985"
"6928","2","6250"
"137","4","105"
"8056","2","285"
"2858","3","702"
"9121","2","9368"
"8611","2","437"
"2057","3","142"
"6048","1","485"
"67","3","675"
"3757","1","75334"
"4226","4","25630"
"801","2","47866"
"2769","2","822"
"1461","2","2263"
"7595","3","5707"
"4020","3","84529"
"3223","3","4429"
"6154","5","3167"
"6228","4","62984"
"9759","2","372"
"4796","3","679"
"9706","3","64343"
"955","5","4120"
"6163","2","755"
"9306","1","3879"
"3728","4","1822"
"9382","4","5820"
"8990","4","612"
"5205","5","85393"
"9583","2","854"
"3259","1","706"
"3980","5","502"
"5869","4","1943"
"6351","4","191"
"9780","3","2272"
"4010","4","451"
"2122","4","22422"
"8524","2","965"
"8697","2","5795"
"2091","1","7186"
"7657","2","11690"
"5954","2","46868"
"5076","2","60212"
"6587","2","125"
"5160","2","603"
"1084","3","619"
"3583","3","5599"
"5832","1","78500"
"8599","4","176"
"4653","2","3775"
"1336","3","2695"
"4700","2","5314"
"1094","3","8095"
"4415","3","68444"
"7517","4","57444"
"6864","3","89688"
"2285","5","14804"
"7165","5","3976"
"4229","2","77013"
"9297","2","6190"
"1961","4","70285"
"6808","5","220"
"6982","4","9786"
"5201","5","1037"
"73","2","15363"
"3587","1","578"
"6994","4","4653"
"4523","2","182"
"5254","2","419"
"1106","4","9106"
"7207","2","38568"
"5799","1","669"
"6916","2","90631"
"7934","4","170"
"3135","4","29573"
"4953","2","405"
"3488","1","28638"
"8835","5","99960"
"5596","4","199"
"6078","5","35882"
"6929","5","398"
"4710","3","64205"
"1851","4","52352"
"5479","4","188"
"8562","3","336"
"1323","1","59945"
"840","1","339"
"8847","2","47054"
"9228","5","828"
"8005","3","160"
"8463","3","7801"
"8931","1","59433"
"5502","1","106"
"1254","1","387"
"6851","4","36117"
"8595","4","869"
"2056","3","862"
"6037","2","819"
"186","5","450"
"3262","5","64005"
"4094","5","382"
"3698","3","4085"
"926","5","325"
"6357","1","53312"
"6897","1","864"
"464","5","525"
"7366","2","757"
"3701","1","46796"
"757","1","21764"
"4282","4","2334"
"9229","3","544"
"7001","4","2530"
"5023","2","4592"
"3502","4","232"
"9632","5","93091"
"7038","1","2430"
"7960","2","549"
"1419","5","4243"
"5399","3","8026"
"9891","4","850"
"2298","2","11845"
"1494","4","501"
"2924","5","7905"
"9108","1","4192"
"8220","1","2749"
"7397","3","194"
"1377","3","4987"
"8348","1","861"
"6066","1","29533"
"7295","3","21337"
"8457","1","4703"
"4021","2","730"
"1373","1","49790"
"6714","4","780"
"6872","2","7591"
"1707","3","13229"
"6399","4","7503"
"8498","4","6766"
"5562","4","40965"
"164","2","650"
"9579","5","72474"
"5268","3","85029"
"7901","1","6369"
"4256","1","74668"
"5610","5","8221"
"8661","2","27340"
"8374","5","9654"
"460","1","75251"
"6735","3","49604"
"1673","1","789"
"7429","3","643"
"6218","5","99796"
"4250","5","26357"
"3579","4","4052"
"6771","2","7817"
"6363","4","95839"
"2593","4","5085"
"4939","3","6062"
"3708","2","45623"
"6451","5","238"
"4963","3","254"
"1654","2","68513"
"4043","4","571"
"8155","5","5492"
"2805","2","4350"
"3414","1","777"
"819","5","9849"
"6646","1","53201"
"5815","1","59951"
"3426","4","63077"
"3132","5","909"
"3169","2","21040"
"8594","2","63178"
"3877","1","674"
"1124","5","276"
"3078","3","694"
"3979","2","795"
"6695","2","60981"
"2680","3","424"
"5883","3","2599"
"3752","2","9563"
"5465","5","6592"
"3365","2","4203"
"3542","4","16402"
"8131","3","168"
"3038","2","5677"
"2130","3","7869"
"694","1","94507"
"807","4","284"
"3811","3","67809"
"5657","4","649"
"6936","1","82985"
"7992","2","4679"
"6047","1","6030"
"6925","2","518"
"8577","3","5982"
"7312","5","60777"
"299","5","19487"
"7117","4","226"
"7128","5","694"
"1890","4","449"
"7870","3","9665"
"6116","5","617"
"3559","5","30562"
"3916","5","49923"
"7116","3","302"
"8226","4","89660"
"513","3","1690"
"9490","3","54199"
"4621","3","78842"
"5641","5","2884"
"1871","4","53007"
"8201","5","960"
"1928","3","67236"
"8436","2","7271"
"9484","5","47699"
"7275","5","6088"
"1438","5","61203"
"2166","2","72185"
"948","3","6911"
"783","2","69217"
"4841","5","10815"
"8458","5","6087"
"9963","2","28042"
"1293","3","32564"
"9272","4","3957"
"1683","1","634"
"7620","1","3076"
"5904","5","843"
"7957","4","46566"
"6728","1","2164"
"6386","4","45115"
"5901","2","7002"
"3112","1","971"
"7569","4","7465"
"6951","3","44277"
"3769","1","1347"
"1887","4","374"
"7155","4","60729"
"4622","2","33043"
"7237","3","65763"
"3965","3","71166"
"3151","1","992"
"4245","2","98621"
"6760","2","5925"
"6192","2","6167"
"4961","2","1523"
"5701","4","3231"
"6749","3","465"
"1223","3","167"
"2634","1","28243"
"4950","4","2039"
"3996","5","89172"
"4833","4","8036"
"1432","5","94786"
"4112","4","858"
"9986","4","9195"
"5313","5","74078"
"2045","4","52541"
"7527","2","163"
"2243","4","405"
"2241","2","7826"
"5798","4","9340"
"6296","2","286"
"8911","4","577"
"7736","5","68964"
"2192","4","9431"
"6406","1","1362"
"7040","1","95713"
"2274","4","485"
"8053","3","2825"
"7790","1","74272"
"9737","3","7239"
"3382","2","64679"
"3951","5","289"
"2356","4","5863"
"7961","3","311"
"5334","3","774"
"8038","5","721"
"4435","3","5410"
"5420","2","58545"
"1866","4","8830"
"2368","4","946"
"1957","1","599"
"77","5","679"
"5997","4","8902"
"9122","3","287"
"7485","2","338"
"1432","3","500"
"8080","2","14928"
"5484","4","850"
"7593","3","516"
"558","5","4750"
"1928","2","8210"
"5626","4","579"
"1661","5","1614"
"4434","3","93990"
"9240","1","51705"
"5136","2","16477"
"1979","2","469"
"5108","3","48164"
"5333","1","162"
"5560","5","26906"
"1900","3","8363"
"8420","3","7371"
"7203","4","1711"
"5254","3","410"
"1971","2","8573"
"7458","4","66469"
"1356","2","2033"
"7690","2","35308"
"2767","3","45879"
"513","5","1043"
"2178","5","345"
"38","4","91515"
"4148","4","6918"
"9400","1","321"
"1136","3","558"
"7418","5","96735"
"9769","3","1864"
"9669","2","93339"
"7897","4","7436"
"2722","5","14555"
"5609","4","8686"
"9258","1","36261"
"9467","3","127"
"6620","2","3715"
"7588","4","57841"
"2260","4","826"
"4412","5","916"
"7660","2","4981"
"3407","5","88281"
"4146","4","914"
"6161","5","2034"
"5668","1","34186"
"6744","2","7715"
"7259","5","790"
"1002","5","417"
"4586","5","8022"
"8026","2","8997"
"439","1","57241"
"7777","4","956"
"2756","2","65393"
"9446","4","44907"
"1409","2","43950"
"7695","5","7206"
"2097","1","767"
"7205","5","44589"
"1271","1","4921"
"2559","5","40993"
"452","1","7168"
"2519","1","326"
"5794","3","80020"
"6081","4","568"
"8374","3","189"
"8009","5","273"
"7087","3","1588"
"1768","3","9961"
"2489","1","14083"
"9136","4","900"
"7921","1","9400"
"1202","3","63086"
"4801","2","1467"
"5574","5","696"
"2090","4","17638"
"8152","2","57318"
"5407","2","6299"
"3456","3","8450"
"2110","2","1796"
"9883","3","78767"
"8238","4","714"
"684","4","682"
"7166","5","16442"
"1455","3","854"
"9992","1","2769"
"3535","4","56758"
"8169","1","648"
"9143","5","31676"
"8748","2","944"
"4378","2","2577"
"1769","4","4848"
"244","3","18000"
"2874","2","699"
"6858","2","8740"
"691","1","1074"
"2105","1","486"
"1136","4","17088"
"5130","1","102"
"7947","4","177"
"5277","3","303"
"1213","1","576"
"2159","4","16607"
"8788","5","296"
"3849","4","7383"
"6394","4","3282"
"7105","1","82437"
"9353","1","3304"
"1758","4","816"
"1843","5","95374"
"7530","5","99294"
"1291","2","44990"
"1333","5","994"
"1214","2","492"
"52","1","6553"
"6769","4","2292"
"797","2","44639"
"6482","1","700"
"6266","1","3669"
"3824","2","8879"
"2989","4","67432"
"7360","1","93314"
"2731","2","67418"
"6577","4","38526"
"248","5","30191"
"1993","2","551"
"7362","2","72903"
"2167","5","21331"
"2454","5","1089"
"2040","5","749"
"2224","3","6227"
"9199","3","615"
"7740","2","93975"
"980","1","8769"
"8671","3","41677"
"1135","1","68997"
"6369","1","58292"
"9779","3","54602"
"585","2","50130"
"3701","2","7352"
"8925","5","789"
"485","4","74208"
"655","1","2430"
"6450","1","68266"
"1317","3","70010"
"5668","1","243"
"565","5","28183"
"8646","2","78086"
"2777","2","824"
"7307","3","7709"
"5905","1","845"
"7513","3","11009"
"787","5","895"
"919","1","574"
"9866","2","8759"
"3108","3","937"
"7025","3","8890"
"1002","3","496"
"2773","5","529"
"5993","4","52154"
"563","2","47165"
"1651","4","398"
"4786","1","14559"
"4992","1","295"
"499","1","84376"
"1366","5","689"
"8652","3","390"
"7109","1","15174"
"4532","2","56250"
"2066","4","674"
"6092","2","405"
"5503","2","155"
"3194","5","6972"
"7886","5","999"
"928","3","951"
"6094","1","116"
"1409","2","5488"
"2580","4","79408"
"1392","1","59103"
"9961","2","4946"
"4088","5","5756"
"5279","5","74927"
"1528","2","3247"
"8566","5","11948"
"3432","1","415"
"1903","2","14799"
"2040","4","109"
"3650","5","3044"
"4135","1","97552"
"6192","1","91334"
"7371","3","895"
"642","1","14271"
"1763","5","80485"
"5045","1","2969"
"9556","3","8884"
"3380","4","1560"
"2452","3","271"
"6733","3","11298"
"2111","5","6029"
"8601","3","941"
"2051","4","986"
"4195","1","5344"
"7034","1","7989"
"2771","3","69138"
"2824","4","981"
"6556","3","5286"
"7192","3","715"
"3674","5","813"
"6878","3","1137"
"1153","4","120"
"8154","1","6877"
"8158","5","4719"
"2721","5","4494"
"349","4","64785"
"4955","2","1656"
"3847","3","65459"
"7056","4","7739"
"2901","5","5313"
"2376","4","688"
"154","4","78720"
"8214","4","214"
"9574","3","586"
"3274","4","76413"
"2771","1","4872"
"1880","4","478"
"6694","4","74038"
"8524","2","35655"
"6873","5","31989"
"8583","2","8074"
"295","4","97068"
"6376","3","14310"
"2783","1","675"
"7966","3","4280"
"9652","1","8425"
"2338","4","294"
"2107","4","49719"
"3354","5","10878"
"6275","3","6724"
"7829","1","58593"
"4145","3","273"
"6951","3","9336"
"8144","3","20192"
"7559","1","47007"
"494","3","620"
"6715","1","6999"
"6086","1","3387"
"9655","3","7801"
"2582","3","4329"
"7346","4","2170"
"39","5","20244"
"7960","2","713"
"5924","1","60562"
"6217","4","366"
"2451","3","1694"
"5347","5","56306"
"8796","3","514"
"8420","5","7836"
"8033","2","4933"
"4252","5","39877"
"1266","3","589"
"2220","4","466"
"2277","3","623"
"8314","1","67336"
"3018","3","83623"
"161","2","6334"
"5242","2","5905"
"1630","3","465"
"8834","2","79999"
"8761","5","399"
"18","2","69558"
"7690","5","249"
"6567","2","47112"
"2913","3","4427"
"6573","4","890"
"2813","1","2589"
"7317","5","79107"
"9682","3","75112"
"1558","4","1115"
"3575","1","9964"
"9358","5","4404"
"3679","5","9398"
"1638","1","80631"
"769","3","498"
"2046","1","219"
"3564","3","6036"
"3335","3","544"
"7619","1","38518"
"6191","4","3886"
"7025","5","29746"
"8436","5","360"
"484","5","93652"
"5559","3","595"
"7274","3","1233"
"514","3","57935"
"6252","5","761"
"4754","4","7745"
"9900","1","60556"
"8228","4","2582"
"5680","4","5244"
"1308","3","21852"
"6388","4","2770"
"1030","3","129"
"7299","4","3296"
"4272","2","7163"
"4815","2","109"
"1973","1","2072"
"7979","3","679"
"7361","1","2844"
"6909","4","29684"
"8881","2","702"
"9231","5","7798"
"5167","2","245"
"2301","3","549"
"4326","2","44354"
"6560","4","13493"
"52","1","485"
"9260","4","50767"
"6175","1","5275"
"1410","5","8569"
"6596","2","3532"
"5747","2","936"
"4972","4","74860"
"378","4","1714"
"2805","3","71915"
"2468","3","2804"
"7535","1","1739"
"6927","5","176"
"2312","3","48940"
"404","1","6820"
"416","4","6511"
"853","2","814"
"2276","2","3293"
"749","5","31911"
"7448","4","361"
"1799","5","31322"
"9693","4","844"
"9926","1","32757"
"4371","3","5860"
"7250","1","381"
"6024","1","653"
"6018","5","3857"
"9364","1","23178"
"9009","1","796"
"1579","4","947"
"2762","5","1407"
"5583","4","3729"
"5689","2","6857"
"3916","5","347"
"9379","4","15528"
"2123","4","97642"
"3608","1","6625"
"9718","3","256"
"5138","3","504"
"7601","5","9312"
"8498","5","3218"
"2685","4","654"
"4312","4","1612"
"7561","4","371"
"8386","5","7401"
"6431","4","94943"
"8013","4","36588"
"7741","1","45463"
"3635","3","877"
"8907","4","13294"
"305","4","3225"
"8266","1","9120"
"8286","5","1232"
"4312","2","9077"
"8132","3","751"
"501","3","24742"
"5795","2","8049"
"896","2","97721"
"6436","1","316"
"4954","4","11214"
"645","5","9316"
"7665","1","6139"
"6345","2","11117"
"5232","3","141"
"3152","3","199"
"1367","1","2189"
"8311","2","3775"
"951","1","4656"
"9895","1","81929"
"8638","1","38301"
"7083","5","734"
"2051","2","963"
"1937","2","1588"
"8113","4","1117"
"6962","5","3712"
"3109","5","8274"
"4737","2","588"
"37","2","6167"
"3334","2","36360"
"6782","4","1444"
"8185","2","28180"
"9999","4","92337"
"8133","4","342"
"6087","1","2211"
"3220","2","870"
"8694","1","7199"
"7720","4","219"
"5638","2","399"
"2332","2","547"
"2589","1","7648"
"5667","2","4803"
"1149","3","386"
"8446","3","3648"
"2745","4","38741"
"6536","1","53658"
"7774","1","295"
"4072","3","304"
"3296","3","21000"
"5916","5","29859"
"2286","2","59277"
"7827","4","187"
"8049","1","538"
"7066","2","33052"
"4308","3","75307"
"9742","5","99103"
"5466","3","2235"
"7314","3","83113"
"2548","3","768"
"6914","1","165"
"8420","4","369"
"469","1","10942"
"3237","4","3087"
"4429","2","911"
"1051","5","150"
"1519","4","14216"
"9492","5","4736"
"306","3","950"
"2144","2","706"
"9037","4","6771"
"6884","1","31551"
"2477","3","5093"
"3652","1","11058"
"1292","4","840"
"418","4","75891"
"8162","4","86592"
"6768","5","5735"
"8325","2","465"
"2982","4","99019"
"7010","1","450"
"188","5","538"
"2410","4","207"
"2863","2","1598"
"7653","1","15314"
"5168","1","3858"
"8897","2","7026"
"1624","2","5753"
"5942","3","939"
"34","1","2941"
"1625","4","79770"
"9987","2","69340"
"3310","3","2432"
"1323","1","1866"
"2790","3","97747"
"718","4","42728"
"7468","3","7399"
"9679","4","5710"
"6851","3","161"
"8197","2","4719"
"8028","3","95891"
"249","3","3189"
"3611","5","5358"
"1518","3","8687"
"618","3","21586"
"5432","3","617"
"3807","5","91057"
"6544","4","97570"
"92","4","55080"
"797","4","55309"
"1815","5","9895"
"9298","4","658"
"2348","2","7345"
"577","3","20439"
"2064","5","8902"
"2493","3","3745"
"6491","4","39700"
"25","2","51129"
"1307","5","7733"
"8727","4","198"
"3917","2","970"
"9843","4","357"
"2302","2","213"
"40","2","906"
"648","3","79772"
"8461","5","3411"
"5293","2","1023"
"4689","1","153"
"3007","1","411"
"3294","1","61216"
"9375","3","364"
"6934","2","9684"
"8171","2","6558"
"8510","2","25454"
"8414","2","43264"
"1072","1","3627"
"7987","3","164"
"8038","2","4688"
"9913","2","8020"
"3460","2","464"
"9792","1","12774"
"5321","1","6647"
"7608","1","460"
